student_id,gender,district,employment_status,education_level,monthly_income_rwf,internet_access,smartphone_owner,date_of_birth
STU020842,Female,Rubavu,Student,University,730000,Yes,Yes,1996-03-05
STU010171,Female,Gisagara,Unemployed,Secondary,340000,Yes,Yes,2004-08-03
STU037014,Female,Gakenke,Student,Primary,130000,Yes,Yes,1998-12-26
STU017506,Male,Rubavu,Self-employed,Secondary,570000,Yes,Yes,1995-04-17
STU008580,Male,Bugesera,Employed,Secondary,550000,Yes,Yes,1992-02-20
STU018093,Male,Kicukiro,Unemployed,None,330000,Yes,Yes,1993-07-22
STU007640,Female,Nyabihu,Student,University,960000,No,Yes,2003-12-04
STU012916,Male,Huye,Student,None,820000,Yes,Yes,1998-09-01
STU046339,Female,Nyagatare,Self-employed,University,120000,No,No,1997-03-26
STU019872,Female,Rusizi,Unemployed,Secondary,590000,Yes,Yes,1997-07-15
STU008421,Male,Kayonza,Self-employed,Primary,240000,Yes,Yes,1998-11-25
STU030704,Male,Huye,Employed,Secondary,400000,Yes,Yes,1992-06-06
STU030117,Female,Nyamasheke,Unemployed,Primary,800000,Yes,Yes,1998-02-18
STU030389,Female,Bugesera,Self-employed,Primary,210000,Yes,Yes,1994-03-30
STU015635,Female,Nyabihu,Employed,Secondary,340000,Yes,No,2006-01-13
STU006495,Male,Rubavu,Unemployed,Secondary,560000,Yes,No,2006-09-09
STU025071,Female,Nyanza,Student,None,80000,Yes,Yes,1993-09-08
STU046672,Male,Nyamasheke,Self-employed,Primary,510000,Yes,No,1999-06-21
STU007223,Female,Ngoma,Student,Primary,730000,Yes,No,2002-02-18
STU028552,Male,Nyabihu,Student,Primary,280000,Yes,Yes,2005-07-16
STU048600,Male,Gakenke,Self-employed,Primary,130000,Yes,Yes,2004-07-19
STU020701,Male,Nyarugenge,Self-employed,Primary,540000,Yes,Yes,1995-07-04
STU007442,Female,Gasabo,Employed,Secondary,,No,Yes,2007-06-26
STU006972,Female,Rutsiro,Employed,None,980000,Yes,Yes,1996-05-27
STU047509,Male,Kicukiro,Employed,Primary,920000,Yes,Yes,2000-08-20
STU035069,Male,Nyarugenge,Unemployed,Primary,620000,No,No,1996-02-29
STU004864,Male,Rwamagana,Employed,Secondary,150000,Yes,No,1994-09-12
STU023929,Female,Rusizi,Student,Primary,570000,Yes,Yes,1993-01-23
STU022717,Female,Nyanza,Self-employed,Secondary,860000,Yes,Yes,1998-09-18
STU017997,Female,Ngororero,Self-employed,Secondary,180000,Yes,Yes,2002-09-09
STU027436,Female,Huye,Student,Primary,880000,Yes,Yes,1995-10-15
STU009965,Female,Huye,Employed,Secondary,250000,Yes,No,1998-05-22
STU016806,Female,Nyanza,Employed,Primary,430000,Yes,Yes,2003-07-04
STU023037,Male,Nyanza,Employed,,410000,Yes,Yes,1992-10-15
STU042978,Male,Gasabo,Unemployed,,730000,Yes,Yes,2006-02-01
STU022133,Female,Burera,Self-employed,Primary,620000,Yes,No,2006-03-01
STU006271,Male,Rubavu,Employed,Secondary,,Yes,Yes,2006-03-26
STU021011,Male,Gakenke,Student,Secondary,230000,Yes,Yes,2007-02-06
STU046259,Male,Nyaruguru,Self-employed,Secondary,430000,Yes,Yes,2004-01-24
STU004298,Male,Muhanga,Employed,Primary,90000,No,Yes,1997-12-28
STU031073,Male,Burera,Self-employed,University,80000,Yes,Yes,1997-10-20
STU046614,Male,Rwamagana,Self-employed,University,140000,Yes,Yes,1999-07-02
STU044766,Female,Rulindo,Self-employed,Secondary,400000,Yes,Yes,2000-01-23
STU016473,Female,Ngororero,Self-employed,Secondary,,Yes,Yes,1995-03-05
STU048485,Male,Kayonza,Employed,University,310000,Yes,Yes,1995-01-24
STU015770,Female,Kicukiro,Student,Primary,100000,Yes,Yes,1994-08-04
STU017332,Male,Gicumbi,Student,Primary,890000,Yes,Yes,1998-03-30
STU006991,Male,Gasabo,Self-employed,Secondary,410000,Yes,Yes,1997-01-21
STU048407,Male,Ngoma,Self-employed,Primary,550000,No,Yes,1998-09-02
STU042596,Female,Ngoma,Self-employed,Primary,670000,No,Yes,1993-01-02
STU019524,Female,Ngororero,Student,Primary,660000,No,No,1994-08-14
STU037615,Female,Nyamasheke,Employed,Primary,580000,Yes,Yes,1997-05-24
STU028244,Male,Ngororero,Unemployed,Primary,590000,Yes,Yes,2005-04-10
STU041257,Male,Huye,Self-employed,University,840000,Yes,Yes,2005-04-11
STU007512,Male,Gisagara,Employed,Primary,910000,Yes,Yes,2004-09-17
STU038050,Male,Ngoma,Unemployed,,760000,Yes,Yes,2004-12-05
STU010691,Female,Gisagara,Self-employed,Primary,590000,Yes,Yes,2000-09-05
STU018228,Male,Huye,Unemployed,University,810000,No,Yes,2000-01-12
STU031439,Female,Nyamasheke,Self-employed,Secondary,600000,No,Yes,1995-04-21
STU028318,Female,Nyanza,Self-employed,Primary,800000,Yes,Yes,1994-09-06
STU009244,Male,Nyagatare,Unemployed,Primary,160000,No,Yes,1994-07-03
STU031034,Male,Bugesera,Self-employed,Primary,650000,Yes,Yes,1995-03-11
STU001023,Male,Nyanza,Employed,Secondary,890000,No,Yes,2004-08-11
STU032803,Female,Gicumbi,Employed,Primary,250000,No,Yes,1995-10-19
STU027816,Male,Kayonza,Student,Primary,920000,Yes,No,1994-04-11
STU021591,Male,Kayonza,Unemployed,None,190000,Yes,Yes,1997-05-10
STU029660,Male,Kayonza,Unemployed,Primary,850000,No,No,1998-06-06
STU029817,Female,Gicumbi,Unemployed,Secondary,870000,Yes,No,2000-11-20
STU035622,Male,Kamonyi,Self-employed,Primary,980000,No,Yes,1998-04-14
STU019999,Female,Burera,Self-employed,Primary,840000,Yes,Yes,2000-09-28
STU008631,Male,Gasabo,Employed,Secondary,980000,No,No,1996-12-18
STU038020,Female,Bugesera,Self-employed,Secondary,430000,No,No,2006-09-20
STU045152,Female,Kamonyi,Unemployed,University,640000,No,Yes,1998-01-05
STU008156,Female,Rulindo,Unemployed,Secondary,300000,Yes,Yes,1997-04-23
STU025902,Female,Nyanza,Self-employed,Primary,880000,Yes,Yes,2003-05-11
STU008263,Female,Huye,Unemployed,Secondary,270000,Yes,Yes,2001-07-16
STU040879,Male,Kayonza,Self-employed,Secondary,700000,Yes,No,2001-06-09
STU006608,Female,Kamonyi,Self-employed,Secondary,220000,Yes,Yes,1993-06-12
STU047967,Male,Gicumbi,Unemployed,Primary,180000,Yes,Yes,1998-07-06
STU012803,Female,Rusizi,Unemployed,University,870000,Yes,No,1990-11-11
STU002595,Male,Musanze,Self-employed,Primary,20000,Yes,Yes,2000-03-08
STU019650,Female,Muhanga,Student,University,960000,Yes,Yes,1993-01-11
STU009008,Male,Gicumbi,Employed,Secondary,,No,Yes,1996-08-30
STU031232,Male,Rutsiro,Unemployed,Secondary,720000,Yes,Yes,2004-06-13
STU026607,Female,Bugesera,Student,Secondary,180000,No,Yes,1996-05-23
STU013626,Female,Bugesera,Unemployed,Primary,920000,Yes,Yes,1995-03-21
STU048925,Male,Muhanga,Self-employed,University,500000,Yes,Yes,2006-03-28
STU000258,Male,Kamonyi,Student,Secondary,770000,Yes,Yes,2004-08-06
STU032997,Female,Nyamasheke,Student,Primary,320000,Yes,Yes,2002-01-01
STU030940,Male,Nyabihu,Employed,Primary,110000,Yes,Yes,2001-11-06
STU024848,Female,Ngoma,Employed,Primary,670000,Yes,No,1992-06-21
STU001835,Male,Gicumbi,Employed,Primary,,Yes,Yes,2003-08-04
STU027092,Male,Nyarugenge,Employed,Primary,330000,Yes,Yes,2000-01-27
STU015608,Female,Nyarugenge,Student,Primary,50000,Yes,Yes,2003-02-04
STU013727,Female,Kayonza,Unemployed,Secondary,,Yes,Yes,1999-05-19
STU003472,Female,Nyaruguru,Self-employed,Secondary,670000,No,Yes,2002-02-18
STU018327,Male,Gicumbi,Self-employed,,230000,Yes,Yes,1991-10-16
STU030344,Male,Musanze,Self-employed,Primary,780000,No,No,1991-04-21
STU030336,Female,Karongi,Unemployed,Primary,30000,No,Yes,2007-04-14
STU003987,Male,Karongi,Employed,Primary,740000,Yes,No,1993-02-10
STU045826,Male,Nyarugenge,Unemployed,Secondary,460000,Yes,Yes,2002-03-15
STU023469,Female,Kicukiro,Employed,Primary,920000,Yes,Yes,1991-06-24
STU033713,Female,Rusizi,Unemployed,Secondary,940000,No,No,1996-03-30
STU034900,Male,Rwamagana,Self-employed,Primary,150000,Yes,Yes,1998-01-09
STU015376,Female,Nyarugenge,Self-employed,Secondary,160000,Yes,Yes,1994-08-22
STU015962,Male,Rusizi,Employed,Secondary,200000,No,Yes,2002-01-15
STU006858,Male,Rubavu,Employed,Primary,400000,Yes,Yes,1996-10-16
STU034714,Male,Muhanga,Unemployed,University,210000,Yes,Yes,1991-10-09
STU035045,Female,Nyabihu,Self-employed,Primary,160000,Yes,No,2004-09-17
STU047698,Female,Rulindo,Unemployed,Secondary,10000,Yes,Yes,1994-12-28
STU008965,Male,Kamonyi,Self-employed,Primary,40000,Yes,Yes,2000-01-16
STU039945,Male,Rulindo,Student,Secondary,370000,Yes,Yes,1999-11-16
STU027905,Male,Huye,Self-employed,,100000,Yes,Yes,2001-03-16
STU009164,Female,Huye,Employed,University,380000,Yes,Yes,1992-09-01
STU015713,Male,Nyamasheke,Employed,Secondary,820000,No,No,1991-03-13
STU019971,Female,Nyanza,Unemployed,Secondary,410000,Yes,Yes,1996-08-25
STU018381,Male,Nyaruguru,Student,Primary,220000,No,Yes,2001-10-23
STU022163,Male,Bugesera,Student,None,380000,Yes,Yes,1999-02-15
STU042391,Female,Huye,Employed,Secondary,260000,No,No,2001-04-05
STU023508,Female,Burera,Student,Primary,790000,No,Yes,2002-08-07
STU047090,Male,Kayonza,Self-employed,Secondary,810000,Yes,Yes,1997-12-09
STU024973,Female,Muhanga,Self-employed,University,390000,Yes,Yes,1994-06-29
STU011940,Male,Kayonza,Student,Primary,310000,Yes,No,1999-09-26
STU043569,Female,Rulindo,Self-employed,Primary,340000,Yes,No,1991-01-01
STU008041,Male,Kicukiro,Student,University,320000,Yes,Yes,2003-12-31
STU038929,Female,Ngororero,Employed,Primary,80000,No,No,2001-06-08
STU024189,Male,Nyanza,Student,Secondary,500000,Yes,No,2003-04-22
STU020058,Male,Rusizi,Employed,Primary,90000,Yes,Yes,1992-07-28
STU045814,Female,Kayonza,Employed,Secondary,710000,Yes,Yes,2005-12-10
STU048175,Male,Musanze,Unemployed,Primary,,Yes,Yes,2006-04-10
STU001862,Male,Nyagatare,Self-employed,Primary,620000,Yes,Yes,2003-12-21
STU014688,Male,Rubavu,Self-employed,Primary,760000,Yes,Yes,2001-09-03
STU047752,Male,Rubavu,Student,Secondary,900000,Yes,Yes,1998-08-22
STU034492,Female,Gasabo,Unemployed,Primary,,Yes,Yes,2002-05-05
STU007533,Female,Kayonza,Self-employed,Primary,120000,Yes,Yes,1998-02-15
STU037826,Female,Muhanga,Unemployed,Primary,280000,Yes,Yes,2004-07-18
STU047325,Female,Kayonza,Employed,Secondary,280000,Yes,No,1998-03-02
STU000270,Male,Kicukiro,Self-employed,Secondary,440000,Yes,Yes,1999-01-20
STU039806,Male,Nyagatare,Employed,Secondary,130000,Yes,Yes,2002-03-11
STU009479,Male,Rulindo,Student,,150000,Yes,No,1998-09-12
STU041481,Female,Huye,Unemployed,Primary,140000,Yes,Yes,1993-12-30
STU004822,Female,Kayonza,Student,Primary,220000,Yes,Yes,2004-08-29
STU005421,Female,Kicukiro,Self-employed,Primary,500000,Yes,Yes,2003-01-18
STU005758,Female,Nyamasheke,Unemployed,Primary,160000,Yes,Yes,1991-12-07
STU003574,Male,Nyarugenge,Unemployed,Secondary,910000,Yes,Yes,1994-08-28
STU039888,Male,Nyagatare,Student,Primary,760000,Yes,Yes,2005-04-28
STU047381,Female,Gisagara,Self-employed,Secondary,280000,Yes,Yes,1991-11-07
STU048776,Female,Gicumbi,Student,Primary,340000,Yes,Yes,2006-04-08
STU026165,Female,Gisagara,Self-employed,Secondary,320000,Yes,Yes,2002-06-23
STU029430,Female,Nyanza,Unemployed,,210000,Yes,Yes,1990-11-04
STU017272,Female,Gisagara,Employed,Primary,910000,Yes,Yes,1991-06-02
STU026074,Female,Rubavu,Unemployed,Primary,710000,Yes,Yes,2001-02-24
STU021457,Male,Kamonyi,Student,Secondary,960000,No,Yes,1991-11-23
STU011941,Male,Nyanza,Student,Secondary,890000,No,Yes,2005-07-05
STU003614,Female,Nyarugenge,Employed,Secondary,260000,Yes,Yes,1996-10-26
STU025542,Male,Nyamasheke,Self-employed,Primary,660000,Yes,Yes,1999-08-19
STU016083,Female,Nyanza,Employed,,310000,Yes,No,2003-09-18
STU010907,Male,Huye,Self-employed,Primary,80000,Yes,Yes,1995-10-18
STU017637,Female,Kicukiro,Self-employed,University,580000,Yes,Yes,1995-08-29
STU031432,Female,Musanze,Self-employed,,260000,No,Yes,1994-03-20
STU016960,Male,Kamonyi,Unemployed,Primary,530000,No,Yes,2004-10-30
STU025429,Female,Kamonyi,Student,Primary,300000,Yes,Yes,1995-03-25
STU036178,Male,Rwamagana,Employed,Primary,510000,Yes,Yes,2005-12-12
STU048879,Male,Ngoma,Employed,None,380000,Yes,Yes,2006-03-09
STU021936,Female,Karongi,Unemployed,Primary,590000,Yes,Yes,1991-06-09
STU046206,Male,Musanze,Unemployed,,900000,Yes,No,2000-05-12
STU010966,Female,Rusizi,Employed,Secondary,560000,Yes,No,1997-01-06
STU028564,Male,Rulindo,Unemployed,Primary,60000,Yes,No,1999-08-02
STU027001,Male,Gakenke,Employed,Primary,700000,Yes,Yes,2003-03-29
STU019351,Male,Musanze,Self-employed,,890000,Yes,No,2006-10-31
STU000374,Male,Gakenke,Employed,University,960000,No,Yes,1990-10-29
STU032808,Female,Gicumbi,Unemployed,Secondary,180000,Yes,Yes,1996-03-21
STU027134,Female,Nyarugenge,Unemployed,Primary,350000,Yes,Yes,2000-11-03
STU016390,Female,Ngororero,Self-employed,Primary,780000,No,No,2002-02-06
STU044655,Female,Nyarugenge,Unemployed,Secondary,560000,Yes,Yes,1994-09-28
STU017022,Male,Huye,Employed,Secondary,850000,Yes,Yes,2007-05-13
STU038040,Female,Nyarugenge,Self-employed,Primary,840000,Yes,Yes,1993-05-01
STU020592,Female,Huye,Student,University,290000,Yes,Yes,2002-10-01
STU016102,Female,Bugesera,Employed,Primary,290000,Yes,Yes,1993-01-29
STU040592,Female,Ngororero,Employed,Secondary,130000,No,No,2000-02-11
STU004557,Male,Musanze,Employed,Secondary,320000,Yes,Yes,2005-09-23
STU029507,Female,Rutsiro,Employed,Secondary,350000,Yes,No,1998-10-21
STU023410,Male,Kayonza,Unemployed,Primary,50000,Yes,No,1997-10-01
STU042904,Male,Gakenke,Unemployed,Primary,770000,No,Yes,2000-09-07
STU018122,Female,Rulindo,Unemployed,None,400000,Yes,No,2005-06-21
STU008655,Male,Nyagatare,Student,Primary,650000,No,No,2005-12-29
STU005862,Female,Burera,Employed,Primary,570000,Yes,Yes,1991-04-18
STU045543,Male,Burera,Self-employed,Primary,430000,Yes,Yes,1994-09-11
STU029000,Female,Gicumbi,Student,Primary,380000,Yes,Yes,1994-05-12
STU012009,Female,Gasabo,Unemployed,Primary,630000,Yes,Yes,1995-09-28
STU041209,Female,Rutsiro,Student,Secondary,950000,No,Yes,2006-02-04
STU014031,Male,Burera,Student,Primary,600000,Yes,Yes,2002-02-02
STU032259,Female,Gakenke,Unemployed,Secondary,580000,Yes,No,1993-06-07
STU022330,Female,Muhanga,Unemployed,Secondary,370000,Yes,Yes,1993-09-14
STU034328,Male,Muhanga,Student,University,650000,Yes,No,1993-06-21
STU015646,Male,Nyabihu,Employed,None,710000,Yes,No,2004-05-29
STU033339,Female,Kamonyi,Employed,Primary,710000,Yes,Yes,1995-04-08
STU040191,Female,Rwamagana,Self-employed,Primary,180000,Yes,Yes,1993-01-08
STU012738,Male,Gisagara,Unemployed,Primary,650000,Yes,No,2000-01-18
STU031830,Male,Burera,Student,Primary,420000,Yes,Yes,1991-10-12
STU047621,Female,Nyaruguru,Unemployed,Primary,,Yes,Yes,2001-11-09
STU025257,Female,Burera,Employed,,80000,No,Yes,2002-10-12
STU011897,Female,Rulindo,Employed,Primary,840000,No,Yes,1995-04-15
STU005600,Female,Musanze,Employed,,110000,Yes,Yes,2004-01-16
STU017718,Female,Huye,Student,Secondary,790000,Yes,Yes,1995-11-07
STU025694,Male,Nyagatare,Self-employed,University,720000,Yes,Yes,2003-03-21
STU025188,Male,Nyanza,Student,Secondary,130000,Yes,Yes,1995-05-07
STU010554,Female,Bugesera,Employed,,,No,Yes,1991-03-17
STU033639,Female,Rwamagana,Employed,Secondary,790000,Yes,Yes,2003-06-19
STU029072,Male,Burera,Unemployed,Primary,230000,Yes,Yes,1991-04-03
STU024207,Male,Ngororero,Self-employed,Secondary,950000,No,Yes,1992-04-13
STU045176,Male,Nyanza,Self-employed,University,950000,Yes,No,2001-06-15
STU036673,Female,Rubavu,Employed,Primary,210000,Yes,Yes,2003-03-04
STU002054,Female,Kamonyi,Self-employed,Secondary,630000,Yes,Yes,1992-11-13
STU043220,Male,Bugesera,Student,Primary,330000,Yes,Yes,2007-02-24
STU010115,Male,Kamonyi,Student,University,500000,Yes,Yes,2001-08-12
STU046085,Male,Nyarugenge,Self-employed,Secondary,610000,Yes,Yes,2006-01-03
STU029442,Female,Rwamagana,Self-employed,Secondary,330000,Yes,Yes,2003-01-27
STU007179,Female,Nyanza,Unemployed,University,130000,Yes,Yes,2003-06-09
STU024423,Female,Nyagatare,Unemployed,Secondary,280000,No,Yes,1996-12-26
STU005158,Female,Rutsiro,Employed,None,640000,Yes,Yes,1995-08-09
STU035408,Male,Ngoma,Employed,Secondary,800000,Yes,Yes,2000-03-03
STU040353,Male,Nyanza,Unemployed,Primary,130000,Yes,Yes,2002-03-20
STU006800,Female,Gicumbi,Employed,Primary,180000,No,Yes,2005-07-13
STU018883,Female,Kamonyi,Student,Secondary,790000,Yes,Yes,2006-07-16
STU014695,Male,Gisagara,Self-employed,Primary,700000,Yes,Yes,2001-02-21
STU021653,Male,Rutsiro,Self-employed,Primary,760000,No,Yes,2004-06-29
STU012917,Male,Huye,Unemployed,None,520000,No,No,2004-05-11
STU011634,Female,Nyaruguru,Employed,Secondary,530000,Yes,Yes,1992-12-01
STU006171,Female,Nyamasheke,Unemployed,Primary,150000,No,Yes,2007-02-07
STU034996,Male,Kamonyi,Employed,Primary,890000,Yes,No,2005-07-14
STU006887,Male,Kayonza,Student,Secondary,320000,Yes,Yes,1998-11-08
STU047434,Female,Rwamagana,Student,Primary,,Yes,Yes,2006-09-24
STU004559,Female,Ngororero,Unemployed,Primary,420000,No,Yes,1995-12-30
STU021859,Female,Nyanza,Employed,Secondary,530000,Yes,No,1990-07-28
STU020433,Male,Kicukiro,Employed,Primary,,Yes,No,1998-05-31
STU040107,Female,Ngororero,Employed,Secondary,240000,No,Yes,2001-07-02
STU024116,Male,Musanze,Self-employed,University,350000,Yes,Yes,1997-11-30
STU021509,Female,Huye,Self-employed,Secondary,280000,Yes,Yes,1995-06-16
STU045792,Male,Nyanza,Unemployed,Secondary,990000,Yes,No,1993-08-17
STU048540,Female,Kamonyi,Employed,None,960000,Yes,Yes,1999-03-06
STU029613,Male,Ngoma,Self-employed,University,610000,No,Yes,1999-03-22
STU047847,Female,Gakenke,Unemployed,None,890000,Yes,Yes,2005-10-17
STU022515,Female,Nyaruguru,Employed,None,910000,No,Yes,1999-05-27
STU033715,Female,Nyagatare,Employed,Primary,,Yes,Yes,1997-08-18
STU017644,Female,Burera,Student,Primary,910000,Yes,Yes,1999-09-30
STU044741,Female,Nyanza,Employed,Primary,70000,Yes,Yes,2002-12-18
STU005961,Male,Kicukiro,Self-employed,Secondary,390000,Yes,No,1992-01-04
STU034104,Female,Muhanga,Self-employed,Primary,560000,Yes,No,2006-10-14
STU013811,Female,Muhanga,Self-employed,University,370000,Yes,No,2001-01-18
STU044971,Male,Gasabo,Unemployed,Secondary,760000,Yes,No,2004-05-24
STU013825,Female,Nyagatare,Unemployed,Secondary,900000,No,No,2003-06-20
STU033248,Female,Nyamasheke,Student,Primary,150000,Yes,Yes,1993-04-27
STU027755,Female,Gicumbi,Employed,Primary,250000,Yes,Yes,2002-07-02
STU026415,Female,Rubavu,Student,Secondary,820000,Yes,Yes,1991-07-12
STU038716,Female,Muhanga,Self-employed,Primary,310000,Yes,Yes,1997-05-27
STU005397,Female,Ngororero,Employed,Secondary,340000,Yes,No,1997-02-04
STU021798,Female,Rusizi,Unemployed,Secondary,740000,Yes,Yes,1993-12-09
STU000050,Female,Rutsiro,Employed,University,620000,Yes,Yes,1998-01-17
STU039704,Female,Karongi,Unemployed,Secondary,80000,Yes,Yes,2002-02-17
STU022134,Female,Kamonyi,Unemployed,Primary,420000,No,Yes,1992-09-30
STU002114,Male,Kamonyi,Employed,Primary,940000,Yes,Yes,1999-05-09
STU007167,Female,Gicumbi,Unemployed,Primary,140000,Yes,Yes,2005-09-14
STU025209,Female,Musanze,Student,University,940000,Yes,Yes,1994-07-26
STU014710,Female,Rutsiro,Self-employed,Primary,560000,No,Yes,1995-03-19
STU046968,Female,Nyagatare,Unemployed,Primary,400000,Yes,Yes,1993-04-05
STU036298,Female,Rusizi,Student,Secondary,380000,No,Yes,2006-04-05
STU025303,Male,Gasabo,Self-employed,University,720000,Yes,No,1999-06-20
STU047330,Male,Kamonyi,Student,Primary,510000,Yes,Yes,1996-12-13
STU024376,Female,Gakenke,Unemployed,Secondary,570000,No,Yes,2000-05-27
STU023252,Female,Burera,Student,Primary,1000000,No,Yes,2002-01-01
STU011112,Female,Nyamasheke,Student,Secondary,260000,Yes,Yes,1997-04-05
STU009191,Female,Burera,Self-employed,Secondary,,No,No,1999-07-16
STU034951,Female,Rusizi,Student,None,350000,Yes,Yes,1994-01-21
STU045441,Male,Karongi,Student,University,330000,Yes,Yes,1991-06-18
STU027806,Female,Musanze,Self-employed,Secondary,50000,Yes,Yes,1994-05-23
STU003401,Male,Gisagara,Student,University,910000,Yes,Yes,1997-08-28
STU014439,Male,Nyagatare,Student,Secondary,510000,No,Yes,1998-05-22
STU045423,Male,Gisagara,Unemployed,Primary,810000,Yes,Yes,1995-11-20
STU038962,Female,Nyanza,Employed,Secondary,770000,Yes,Yes,2003-10-27
STU017471,Male,Rutsiro,Employed,Primary,920000,Yes,Yes,1990-08-29
STU009431,Female,Nyamasheke,Self-employed,Secondary,560000,Yes,Yes,1992-10-14
STU028828,Female,Gasabo,Unemployed,Primary,850000,Yes,No,1991-07-04
STU006641,Male,Nyamasheke,Student,University,420000,No,Yes,2006-11-15
STU047980,Female,Rwamagana,Employed,None,240000,Yes,No,2005-09-14
STU010687,Male,Nyabihu,Self-employed,Secondary,690000,No,Yes,2000-01-22
STU010458,Female,Rusizi,Self-employed,Secondary,910000,No,Yes,1999-06-21
STU038105,Male,Gicumbi,Employed,University,720000,Yes,Yes,2006-01-27
STU001011,Female,Kayonza,Self-employed,University,890000,Yes,Yes,1998-11-05
STU027172,Female,Gicumbi,Employed,University,490000,Yes,Yes,1999-08-08
STU043474,Female,Musanze,Employed,Primary,810000,Yes,Yes,2003-07-07
STU035677,Male,Gasabo,Employed,Secondary,370000,Yes,Yes,2003-06-14
STU030261,Female,Muhanga,Self-employed,Secondary,200000,Yes,No,1996-06-26
STU008261,Male,Nyaruguru,Employed,Primary,40000,Yes,Yes,1991-12-11
STU027558,Female,Burera,Unemployed,Primary,600000,Yes,Yes,1991-04-01
STU004778,Male,Rusizi,Student,Secondary,890000,Yes,Yes,1995-04-22
STU030797,Female,Nyaruguru,Employed,Primary,30000,Yes,No,2002-01-16
STU000668,Male,Rusizi,Student,Primary,580000,Yes,Yes,1998-06-09
STU019592,Female,Kayonza,Student,University,540000,No,Yes,1998-05-24
STU013940,Male,Gisagara,Self-employed,Secondary,190000,Yes,Yes,1999-11-12
STU032947,Male,Gicumbi,Employed,None,650000,Yes,Yes,2000-10-21
STU027107,Male,Bugesera,Self-employed,Primary,170000,No,Yes,2003-01-11
STU028730,Female,Musanze,Unemployed,Primary,830000,No,Yes,2001-08-22
STU020352,Female,Kayonza,Unemployed,University,520000,No,Yes,1993-05-24
STU009091,Female,Nyarugenge,Student,Primary,410000,No,No,1998-11-05
STU028010,Male,Karongi,Unemployed,Secondary,590000,Yes,No,1990-07-17
STU046128,Female,Bugesera,Student,Primary,540000,Yes,Yes,2000-02-07
